,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
1369,10,18,51401,638477.11,"Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",Bundesministerium für Ernährung und Landwirtschaft,514011018,Bundesministerium für Ernährung und Landwirtschaft einsachtfünfeinsviernulleins ,"Bundesministerium für Ernährung und Landwirtschaft einsachtfünfeinsviernulleins  Verbrauchsmittel, Haltung von Fahrzeugen und dgl.",514011008,Bundesministerium für Ernährung und Landwirtschaft,636009.82,514011018,Bundesministerium für Ernährung und Landwirtschaft,596983.51,514011018,Bundesministerium für Ernährung und Landwirtschaft,565511.74,514011018,Bundesministerium für Ernährung und Landwirtschaft,581147.68,514011018,Bundesministerium für Ernährung und Landwirtschaft,509927.22,514011018,Bundesministerium für Ernährung und Landwirtschaft,528581.9,514011018,Bundesministerium für Ernährung und Landwirtschaft,507957.22,514011018,Bundesministerium für Ernährung und Landwirtschaft,493345.77,514011018,Bundesministerium für Ernährung und Landwirtschaft,508160.82,514011018,Bundesministerium für Ernährung und Landwirtschaft,613294.42,514011018,Bundesministerium für Ernährung und Landwirtschaft,648337.95
1370,12,2,53214,635327.24,Ausgaben für die Überwachung und Bewertung des Netzzustandes,Bundesministerium für Digitales und Verkehr,532141202,Bundesministerium für Digitales und Verkehr nullzweifünfdreizweieinsvier ,Bundesministerium für Digitales und Verkehr nullzweifünfdreizweieinsvier  Ausgaben für die Überwachung und Bewertung des Netzzustandes,532111222,Bundesministerium für Digitales und Verkehr,377322.78,532111222,Bundesministerium für Digitales und Verkehr,1356841.31,532111222,Bundesministerium für Digitales und Verkehr,1153163.56,532111222,Bundesministerium für Digitales und Verkehr,426884.45,532141202,Bundesministerium für Digitales und Verkehr,368219.32,532141202,Bundesministerium für Digitales und Verkehr,1881285.08,532141202,Bundesministerium für Digitales und Verkehr,2613516.36,532141202,Bundesministerium für Digitales und Verkehr,1180627.76,532141202,Bundesministerium für Digitales und Verkehr,720479.67,532141202,Bundesministerium für Digitales und Verkehr,457186.33,532141202,Bundesministerium für Digitales und Verkehr,988325.36
1371,6,14,11201,631466.65,"Geldstrafen, Geldbußen und Gerichtskosten",Bundesministerium des Innern und für Heimat,112010614,Bundesministerium des Innern und für Heimat einsviereinseinszweinulleins ,"Bundesministerium des Innern und für Heimat einsviereinseinszweinulleins  Geldstrafen, Geldbußen und Gerichtskosten",112010608,Bundesministerium des Innern und für Heimat,402187.9,112010608,Bundesministerium des Innern und für Heimat,335978.85,112010614,Bundesministerium des Innern und für Heimat,344205.02,112010614,Bundesministerium des Innern und für Heimat,364686.19,112010614,Bundesministerium des Innern und für Heimat,336566.0,112010614,Bundesministerium des Innern und für Heimat,530366.17,112010614,Bundesministerium des Innern und für Heimat,647715.89,112010614,Bundesministerium des Innern und für Heimat,643106.0,112010614,Bundesministerium des Innern und für Heimat,329195.42,112010614,Bundesministerium des Innern und für Heimat,510926.44,112010614,Bundesministerium des Innern und für Heimat,599054.85
1372,3,12,41102,629979.65,"Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates",Bundesrat,411020312,Bundesrat einszweiviereinseinsnullzwei ,"Bundesrat einszweiviereinseinsnullzwei  Fahrtkosten, Kostenpauschale, Reisekosten nach den Bestimmungen über die Kostenerstattung für Mitglieder des Bundesrates",411020301,Bundesrat,937788.34,411020301,Bundesrat,968470.82,411020312,Bundesrat,1006219.3,411020312,Bundesrat,939382.47,411020312,Bundesrat,960650.32,411020312,Bundesrat,838891.31,411020312,Bundesrat,841557.34,411020312,Bundesrat,897690.83,411020312,Bundesrat,613177.85,411020312,Bundesrat,429406.8,411020312,Bundesrat,494106.31
1373,12,14,81211,629925.13,"Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",Bundesministerium für Digitales und Verkehr,812111214,Bundesministerium für Digitales und Verkehr einsvierachteinszweieinseins ,"Bundesministerium für Digitales und Verkehr einsvierachteinszweieinseins  Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT)",812211211,Bundesministerium für Digitales und Verkehr,459056.41,812211214,Bundesministerium für Digitales und Verkehr,569680.18,812211211,Bundesministerium für Digitales und Verkehr,881221.94,812211211,Bundesministerium für Digitales und Verkehr,2223284.76,812111214,Bundesministerium für Digitales und Verkehr,2930539.91,812111214,Bundesministerium für Digitales und Verkehr,1621115.32,812111214,Bundesministerium für Digitales und Verkehr,1313157.43,812111214,Bundesministerium für Digitales und Verkehr,288244.66,812111214,Bundesministerium für Digitales und Verkehr,921975.45,812111214,Bundesministerium für Digitales und Verkehr,689242.77,812111214,Bundesministerium für Digitales und Verkehr,241001.74
1374,12,11,23257,629735.44,Beteiligung an den Versorgungslasten des Bundes,Bundesministerium für Digitales und Verkehr,232571211,Bundesministerium für Digitales und Verkehr einseinszweidreizweifünfsieben ,Bundesministerium für Digitales und Verkehr einseinszweidreizweifünfsieben  Beteiligung an den Versorgungslasten des Bundes,532091211,Bundesministerium für Digitales und Verkehr,749596.88,232571267,Bundesministerium für Digitales und Verkehr,1666049.17,532091211,Bundesministerium für Digitales und Verkehr,603493.39,527211211,Bundesministerium für Digitales und Verkehr,136351.0,232571211,Bundesministerium für Digitales und Verkehr,117809.18,232571211,Bundesministerium für Digitales und Verkehr,116617.48,232571211,Bundesministerium für Digitales und Verkehr,116991.45,232571211,Bundesministerium für Digitales und Verkehr,120364.82,232571211,Bundesministerium für Digitales und Verkehr,83698.03,232571211,Bundesministerium für Digitales und Verkehr,821339.13,232571211,Bundesministerium für Digitales und Verkehr,736584.27
1375,2,12,53205,621323.47,Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,Deutscher Bundestag,532050212,Deutscher Bundestag einszweifünfdreizweinullfünf ,Deutscher Bundestag einszweifünfdreizweinullfünf  Ausgaben für das zeitgeschichtliche Archiv des Deutschen Bundestages,532050201,Deutscher Bundestag,300382.77,532050201,Deutscher Bundestag,115792.56,532050201,Deutscher Bundestag,281455.07,532050201,Deutscher Bundestag,162795.53,532050212,Deutscher Bundestag,122836.28,532050212,Deutscher Bundestag,295537.45,532050212,Deutscher Bundestag,20338.81,532050212,Deutscher Bundestag,7616.0,532050212,Deutscher Bundestag,733003.03,532050212,Deutscher Bundestag,1144036.05,532050212,Deutscher Bundestag,661049.85
1376,17,13,52701,620858.62,Dienstreisen,"Bundesministerium für Familie, Senioren, Frauen und Jugend",527011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfzweisiebennulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdreifünfzweisiebennulleins  Dienstreisen",531211702,"Bundesministerium für Familie, Senioren, Frauen und Jugend",2312861.74,681031710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",16884444.14,686011710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",41055000.0,686011710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",62700000.0,686011710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",61000000.0,686011710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",52220000.0,686011710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",22200170.61,527011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",986759.68,527011713,"Bundesministerium für Familie, Senioren, Frauen und Jugend",402723.01,272021710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",180308.95,272021710,"Bundesministerium für Familie, Senioren, Frauen und Jugend",547530.8
1377,7,10,63205,617739.33,Zuweisung zu den Kosten der Kriminologischen Zentralstelle,Bundesministerium der Justiz,632050710,Bundesministerium der Justiz einsnullsechsdreizweinullfünf ,Bundesministerium der Justiz einsnullsechsdreizweinullfünf  Zuweisung zu den Kosten der Kriminologischen Zentralstelle,632050702,Bundesministerium der Justiz,363620.78,632050702,Bundesministerium der Justiz,395218.4,632050710,Bundesministerium der Justiz,405672.89,632050710,Bundesministerium der Justiz,521669.36,632050710,Bundesministerium der Justiz,493411.48,632050710,Bundesministerium der Justiz,522680.47,632050710,Bundesministerium der Justiz,534808.26,632050710,Bundesministerium der Justiz,641368.91,632050710,Bundesministerium der Justiz,616738.07,632050710,Bundesministerium der Justiz,525926.37,632050710,Bundesministerium der Justiz,585488.45
1378,12,21,42221,615815.87,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundesministerium für Digitales und Verkehr,422211221,Bundesministerium für Digitales und Verkehr zweieinsvierzweizweizweieins ,Bundesministerium für Digitales und Verkehr zweieinsvierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,422211208,Bundesministerium für Digitales und Verkehr,252796.0,422211221,Bundesministerium für Digitales und Verkehr,946375.03,422211221,Bundesministerium für Digitales und Verkehr,946352.33,422211221,Bundesministerium für Digitales und Verkehr,1062259.52,422211221,Bundesministerium für Digitales und Verkehr,443667.17,422211221,Bundesministerium für Digitales und Verkehr,455505.27,422211221,Bundesministerium für Digitales und Verkehr,469593.83,422211221,Bundesministerium für Digitales und Verkehr,498845.08,422211221,Bundesministerium für Digitales und Verkehr,605846.73,422211221,Bundesministerium für Digitales und Verkehr,730012.74,422211221,Bundesministerium für Digitales und Verkehr,652298.37
1379,6,1,63241,613176.17,Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,Bundesministerium des Innern und für Heimat,632410601,Bundesministerium des Innern und für Heimat nulleinssechsdreizweiviereins ,Bundesministerium des Innern und für Heimat nulleinssechsdreizweiviereins  Kosten der Bundestagswahlen sowie Kosten der Direktwahl zum Europäischen Parlament,632010602,Bundesministerium des Innern und für Heimat,270435.99,632010602,Bundesministerium des Innern und für Heimat,73454817.71,632410601,Bundesministerium des Innern und für Heimat,70196836.41,272040603,Bundesministerium des Innern und für Heimat,4919092.73,632410601,Bundesministerium des Innern und für Heimat,445170.11,632410601,Bundesministerium des Innern und für Heimat,66683146.79,632410601,Bundesministerium des Innern und für Heimat,27701099.4,632410601,Bundesministerium des Innern und für Heimat,78834415.46,632410601,Bundesministerium des Innern und für Heimat,283809.36,632410601,Bundesministerium des Innern und für Heimat,99961532.59,632410601,Bundesministerium des Innern und für Heimat,45154970.39
1380,11,5,68403,611200.0,Zuschüsse zur Förderung der sozialen Eingliederung von Menschen mit Behinderungen,Bundesministerium für Arbeit und Soziales,684031105,Bundesministerium für Arbeit und Soziales nullfünfsechsachtviernulldrei ,Bundesministerium für Arbeit und Soziales nullfünfsechsachtviernulldrei  Zuschüsse zur Förderung der sozialen Eingliederung von Menschen mit Behinderungen,684631102,Bundesministerium für Arbeit und Soziales,423050.0,684631102,Bundesministerium für Arbeit und Soziales,413000.0,684031105,Bundesministerium für Arbeit und Soziales,499266.0,684061105,Bundesministerium für Arbeit und Soziales,479818.41,684031105,Bundesministerium für Arbeit und Soziales,555300.0,684031105,Bundesministerium für Arbeit und Soziales,529400.0,684031105,Bundesministerium für Arbeit und Soziales,573313.68,684031105,Bundesministerium für Arbeit und Soziales,548175.0,684031105,Bundesministerium für Arbeit und Soziales,605000.0,684031105,Bundesministerium für Arbeit und Soziales,578431.38,684031105,Bundesministerium für Arbeit und Soziales,593700.0
1381,10,12,54201,609816.93,Öffentlichkeitsarbeit,Bundesministerium für Ernährung und Landwirtschaft,542011012,Bundesministerium für Ernährung und Landwirtschaft einszweifünfvierzweinulleins ,Bundesministerium für Ernährung und Landwirtschaft einszweifünfvierzweinulleins  Öffentlichkeitsarbeit,542011001,Bundesministerium für Ernährung und Landwirtschaft,1340845.14,542011012,Bundesministerium für Ernährung und Landwirtschaft,1055801.52,542011012,Bundesministerium für Ernährung und Landwirtschaft,885233.12,542011012,Bundesministerium für Ernährung und Landwirtschaft,1181870.21,542011012,Bundesministerium für Ernährung und Landwirtschaft,984962.49,542011012,Bundesministerium für Ernährung und Landwirtschaft,1121437.51,542011012,Bundesministerium für Ernährung und Landwirtschaft,1075997.52,542011012,Bundesministerium für Ernährung und Landwirtschaft,1056260.63,542011012,Bundesministerium für Ernährung und Landwirtschaft,863235.29,542011012,Bundesministerium für Ernährung und Landwirtschaft,556978.49,542011012,Bundesministerium für Ernährung und Landwirtschaft,803022.11
1382,9,12,51901,609165.71,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Wirtschaft und Klimaschutz,519010912,Bundesministerium für Wirtschaft und Klimaschutz einszweifünfeinsneunnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einszweifünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,519010901,Bundesministerium für Wirtschaft und Klimaschutz,981396.55,519010912,Bundesministerium für Wirtschaft und Klimaschutz,891203.82,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1060418.51,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1109715.65,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1348376.43,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1263143.28,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1045560.4,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1623929.47,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1140470.12,519010912,Bundesministerium für Wirtschaft und Klimaschutz,1465514.54,519010912,Bundesministerium für Wirtschaft und Klimaschutz,732223.45
1383,11,13,51111,604836.28,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",Bundesministerium für Arbeit und Soziales,511111113,Bundesministerium für Arbeit und Soziales einsdreifünfeinseinseinseins ,"Bundesministerium für Arbeit und Soziales einsdreifünfeinseinseinseins  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511311104,Bundesministerium für Arbeit und Soziales,371988.57,511011105,Bundesministerium für Arbeit und Soziales,401182.95,511111113,Bundesministerium für Arbeit und Soziales,258851.76,511111113,Bundesministerium für Arbeit und Soziales,315598.57,511111113,Bundesministerium für Arbeit und Soziales,451437.19,511111113,Bundesministerium für Arbeit und Soziales,378121.62,511111113,Bundesministerium für Arbeit und Soziales,479588.36,511111113,Bundesministerium für Arbeit und Soziales,562894.2,511111113,Bundesministerium für Arbeit und Soziales,536926.54,511111113,Bundesministerium für Arbeit und Soziales,497508.64,511111113,Bundesministerium für Arbeit und Soziales,428465.03
1384,7,19,53999,603101.68,Vermischte Verwaltungsausgaben,Bundesministerium der Justiz,539990719,Bundesministerium der Justiz einsneunfünfdreineunneunneun ,Bundesministerium der Justiz einsneunfünfdreineunneunneun  Vermischte Verwaltungsausgaben,539990710,Bundesministerium der Justiz,207118.74,539990710,Bundesministerium der Justiz,217087.71,539990719,Bundesministerium der Justiz,395518.34,539990719,Bundesministerium der Justiz,396432.12,539990719,Bundesministerium der Justiz,561609.38,539990719,Bundesministerium der Justiz,422106.84,539990719,Bundesministerium der Justiz,692873.6,539990719,Bundesministerium der Justiz,652121.7,539990719,Bundesministerium der Justiz,1206706.01,539990719,Bundesministerium der Justiz,649398.87,539990719,Bundesministerium der Justiz,539567.31
1385,7,19,71101,602206.22,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Justiz,711010719,Bundesministerium der Justiz einsneunsiebeneinseinsnulleins ,"Bundesministerium der Justiz einsneunsiebeneinseinsnulleins  Kleine Neu-, Um- und Erweiterungsbauten",711010710,Bundesministerium der Justiz,76275.73,711010706,Bundesministerium der Justiz,433653.37,711010716,Bundesministerium der Justiz,186544.98,711010716,Bundesministerium der Justiz,188329.39,711010716,Bundesministerium der Justiz,122175.03,711010713,Bundesministerium der Justiz,96668.57,711010718,Bundesministerium der Justiz,78631.67,711010713,Bundesministerium der Justiz,2371273.63,711010718,Bundesministerium der Justiz,202739.94,711010718,Bundesministerium der Justiz,129620.6,711010716,Bundesministerium der Justiz,37522.65
1386,12,18,51901,600063.62,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Digitales und Verkehr,519011218,Bundesministerium für Digitales und Verkehr einsachtfünfeinsneunnulleins ,Bundesministerium für Digitales und Verkehr einsachtfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,519011211,Bundesministerium für Digitales und Verkehr,632122.92,519011211,Bundesministerium für Digitales und Verkehr,537519.88,519011211,Bundesministerium für Digitales und Verkehr,288473.29,519011211,Bundesministerium für Digitales und Verkehr,156319.34,519011218,Bundesministerium für Digitales und Verkehr,286674.27,519011218,Bundesministerium für Digitales und Verkehr,396731.68,519011218,Bundesministerium für Digitales und Verkehr,318048.8,519011218,Bundesministerium für Digitales und Verkehr,520578.81,519011218,Bundesministerium für Digitales und Verkehr,408019.7,519011218,Bundesministerium für Digitales und Verkehr,520156.94,519011218,Bundesministerium für Digitales und Verkehr,523983.68
1387,16,15,52701,593423.29,Dienstreisen,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",527011615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfzweisiebennulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsfünffünfzweisiebennulleins  Dienstreisen",527011601,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2753386.0,526021605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2866870.86,685011607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2038693.37,632011606,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",340476192.66,685011607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",3088312.48,712271615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",3910031.76,527011616,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",534967.39,531011602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2063269.7,531011602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2333200.95,531011602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",2417092.96,527011615,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",353624.17
1388,8,12,42101,592472.05,"Bezüge des Bundesministers, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",Bundesministerium der Finanzen,421010812,Bundesministerium der Finanzen einszweivierzweieinsnulleins ,"Bundesministerium der Finanzen einszweivierzweieinsnulleins  Bezüge des Bundesministers, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421010801,Bundesministerium der Finanzen,432466.84,421010812,Bundesministerium der Finanzen,440422.07,421010812,Bundesministerium der Finanzen,467636.16,421010812,Bundesministerium der Finanzen,475285.9,421010812,Bundesministerium der Finanzen,469918.04,421010812,Bundesministerium der Finanzen,449828.17,421010712,Bundesministerium der Finanzen,506885.85,421010712,Bundesministerium der Finanzen,514562.3,421010812,Bundesministerium der Finanzen,554326.03,421010812,Bundesministerium der Finanzen,562728.64,421010812,Bundesministerium der Finanzen,581943.12
1389,16,14,11101,591231.12,"Gebühren, sonstige Entgelte","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",111011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsviereinseinseinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsviereinseinseinsnulleins  Gebühren, sonstige Entgelte",232571667,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",580763.08,232571667,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",269958.68,111011613,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",676816.16,111011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",502096.79,731011607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",1217451.77,731011607,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",6222325.21,111011603,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",6951425.73,111011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",621343.9,111011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",426885.85,111011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",551554.59,111011614,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",683788.6
1390,17,12,42101,590368.9,"Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs","Bundesministerium für Familie, Senioren, Frauen und Jugend",421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend einszweivierzweieinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einszweivierzweieinsnulleins  Bezüge der Bundesministerin, der Parlamentarischen Staatssekretärin und des Parlamentarischen Staatssekretärs",421011701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",297549.48,421011701,"Bundesministerium für Familie, Senioren, Frauen und Jugend",303922.73,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",515704.62,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",456796.56,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",471470.98,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",516496.48,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",511645.37,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",506272.89,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",533280.38,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",450240.33,421011712,"Bundesministerium für Familie, Senioren, Frauen und Jugend",522613.0
1391,5,12,53224,589026.59,Betreuung von Delegationen und internationalen Besuchern im Ausland,Auswärtiges Amt,532240512,Auswärtiges Amt einszweifünfdreizweizweivier ,Auswärtiges Amt einszweifünfdreizweizweivier  Betreuung von Delegationen und internationalen Besuchern im Ausland,532040503,Auswärtiges Amt,109764.77,532040503,Auswärtiges Amt,86092.03,532240512,Auswärtiges Amt,188186.47,532240512,Auswärtiges Amt,199483.13,532240512,Auswärtiges Amt,186837.03,532240512,Auswärtiges Amt,108813.93,532240512,Auswärtiges Amt,158019.13,532240512,Auswärtiges Amt,183581.37,532240512,Auswärtiges Amt,53247.52,532240512,Auswärtiges Amt,37744.63,532240512,Auswärtiges Amt,542433.65
1392,10,11,43157,584700.22,"Versorgungsbezüge der Bundesministerin und Bundesminister, der Parlamentarischen Staatssekretäre und deren Hinterbliebenen",Bundesministerium für Ernährung und Landwirtschaft,431571011,Bundesministerium für Ernährung und Landwirtschaft einseinsvierdreieinsfünfsieben ,"Bundesministerium für Ernährung und Landwirtschaft einseinsvierdreieinsfünfsieben  Versorgungsbezüge der Bundesministerin und Bundesminister, der Parlamentarischen Staatssekretäre und deren Hinterbliebenen",431571067,Bundesministerium für Ernährung und Landwirtschaft,629725.52,431571011,Bundesministerium für Ernährung und Landwirtschaft,460723.26,431571011,Bundesministerium für Ernährung und Landwirtschaft,590868.92,431571011,Bundesministerium für Ernährung und Landwirtschaft,566906.74,431571011,Bundesministerium für Ernährung und Landwirtschaft,579328.04,431571011,Bundesministerium für Ernährung und Landwirtschaft,593452.59,431571011,Bundesministerium für Ernährung und Landwirtschaft,674352.3,431571011,Bundesministerium für Ernährung und Landwirtschaft,637476.87,431571011,Bundesministerium für Ernährung und Landwirtschaft,640811.63,431571011,Bundesministerium für Ernährung und Landwirtschaft,580351.96,431571011,Bundesministerium für Ernährung und Landwirtschaft,615208.25
1393,6,11,53103,583944.43,Abgeltung von Ansprüchen nach dem Urheberrecht,Bundesministerium des Innern und für Heimat,531030611,Bundesministerium des Innern und für Heimat einseinsfünfdreieinsnulldrei ,Bundesministerium des Innern und für Heimat einseinsfünfdreieinsnulldrei  Abgeltung von Ansprüchen nach dem Urheberrecht,531030615,Bundesministerium des Innern und für Heimat,365416.76,531030615,Bundesministerium des Innern und für Heimat,383705.17,531030611,Bundesministerium des Innern und für Heimat,389251.11,531030611,Bundesministerium des Innern und für Heimat,387645.5,531030611,Bundesministerium des Innern und für Heimat,367058.44,531030611,Bundesministerium des Innern und für Heimat,357271.95,531030611,Bundesministerium des Innern und für Heimat,383127.32,531030611,Bundesministerium des Innern und für Heimat,380545.54,531030611,Bundesministerium des Innern und für Heimat,279288.48,531030611,Bundesministerium des Innern und für Heimat,308229.91,531030611,Bundesministerium des Innern und für Heimat,1022691.64
1394,15,17,51901,582920.55,Unterhaltung der Grundstücke und baulichen Anlagen,Bundesministerium für Gesundheit,519011517,Bundesministerium für Gesundheit einssiebenfünfeinsneunnulleins ,Bundesministerium für Gesundheit einssiebenfünfeinsneunnulleins  Unterhaltung der Grundstücke und baulichen Anlagen,519011511,Bundesministerium für Gesundheit,712696.45,519011511,Bundesministerium für Gesundheit,940621.92,519011511,Bundesministerium für Gesundheit,696388.4,519011511,Bundesministerium für Gesundheit,1069533.32,519011517,Bundesministerium für Gesundheit,657392.17,519011517,Bundesministerium für Gesundheit,1008872.35,519011517,Bundesministerium für Gesundheit,1041783.04,519011517,Bundesministerium für Gesundheit,1166707.34,519011517,Bundesministerium für Gesundheit,1294762.75,519011517,Bundesministerium für Gesundheit,1181037.99,519011517,Bundesministerium für Gesundheit,933076.8
1395,11,12,13201,580502.75,Erlöse aus der Veräußerung von beweglichen Sachen,Bundesministerium für Arbeit und Soziales,132011112,Bundesministerium für Arbeit und Soziales einszweieinsdreizweinulleins ,Bundesministerium für Arbeit und Soziales einszweieinsdreizweinulleins  Erlöse aus der Veräußerung von beweglichen Sachen,132011105,Bundesministerium für Arbeit und Soziales,27530.3,132011105,Bundesministerium für Arbeit und Soziales,28615.0,132011112,Bundesministerium für Arbeit und Soziales,353137.94,132011112,Bundesministerium für Arbeit und Soziales,734471.71,132011112,Bundesministerium für Arbeit und Soziales,618369.36,132011112,Bundesministerium für Arbeit und Soziales,501707.0,132011112,Bundesministerium für Arbeit und Soziales,506681.51,132011112,Bundesministerium für Arbeit und Soziales,414429.75,132011112,Bundesministerium für Arbeit und Soziales,260845.85,132011112,Bundesministerium für Arbeit und Soziales,469601.32,132011112,Bundesministerium für Arbeit und Soziales,106023.25
