,id,Epl.,Kap.,Tit.,Zweckbestimmung,Ist 2023,2012 Zweckbestimmung,Ist 2012,2013 Zweckbestimmung,Ist 2013,2014 Zweckbestimmung,Ist 2014,2015 Zweckbestimmung,Ist 2015,2016 Zweckbestimmung,Ist 2016,2017 Zweckbestimmung,Ist 2017,2018 Zweckbestimmung,Ist 2018,2019 Zweckbestimmung,Ist 2019,2020 Zweckbestimmung,Ist 2020,2021 Zweckbestimmung,Ist 2021,2022 Zweckbestimmung,Ist 2022
840,600253103,60,2,53103,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1439212.56,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1831375.21,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,2154335.19,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz ,1909993.81,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1906874.66,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1901769.22,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1897796.01,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1779742.72,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1725190.83,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1664442.84,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1656043.68,Pauschale Abgeltung von Ansprüchen nach dem Urheberrechtsgesetz,1568844.5
841,600254001,60,2,54001,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",242393384.07,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen, die Unterhaltung des Münzumlaufs und die Bekämpfung der Falschmünzerei",242116305.34,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",197100464.37,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs ",154600713.18,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",231040423.31,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",230039693.24,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",261515718.31,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",242829073.98,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",209631775.9,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",322905747.71,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",286994961.13,"Prägekosten, Metallbeschaffungskosten, Kosten für den Vertrieb von Sammlermünzen und die Unterhaltung des Münzumlaufs",325369341.76
842,600263602,60,2,63602,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,2047425.98,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,8654542.33,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,7905030.51,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG ,7170605.13,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,6471038.86,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,6022605.22,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,5312995.37,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,4610651.11,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,4065291.06,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,3617196.19,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,3000073.09,Zuschuss an die Deutsche Rentenversicherung Knappschaft-Bahn-See und an die Pensionskasse Deutscher Eisenbahnen und Straßenbahnen VVaG,2386269.2
843,600263603,60,2,63603,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,1351476.65,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,5684040.04,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,2014029.91,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank ,994739.39,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,539939.21,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,840923.29,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,559421.93,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,607053.91,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,226487.57,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,1251835.69,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,661830.97,Erstattung der Zinsbeträge aus der Übertragung von Versorgungsanwartschaften der Bediensteten der Europäischen Zentralbank und der Europäischen Investitionsbank,1108202.4
844,600268403,60,2,68403,"Zahlungen nach § 49b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",144689559.33,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28 Europawahlgesetz und dem Parteiengesetz",134134830.9,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28 Europawahlgesetz und dem Parteiengesetz",139038161.12,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28 Europawahlgesetz und dem Parteiengesetz ",138713536.69,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",142224500.26,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",140856219.0,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",143855326.69,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",143825726.3,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",198973142.28,"Zahlungen nach § 49 b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",169611026.87,"Zahlungen nach § 49b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",145090027.66,"Zahlungen nach § 49b Bundeswahlgesetz, § 28  Europawahlgesetz und dem Parteiengesetz",214990823.81
845,600268501,60,2,68501,Zuschuss an die Postbeamtenversorgungskasse,9318500000.0,Zuschuss an die Postbeamtenversorgungskasse,6716500000.0,Zuschuss an die Postbeamtenversorgungskasse,6930500000.0,Zuschuss an die Postbeamtenversorgungskasse ,7207700000.0,Zuschuss an die Postbeamtenversorgungskasse,7400500000.0,Zuschuss an die Postbeamtenversorgungskasse,7461900000.0,Zuschuss an die Postbeamtenversorgungskasse,7885000000.0,Zuschuss an die Postbeamtenversorgungskasse,8129500000.0,Zuschuss an die Postbeamtenversorgungskasse,8384000000.0,Zuschuss an die Postbeamtenversorgungskasse,8468100000.0,Zuschuss an die Postbeamtenversorgungskasse,8696400000.0,Zuschuss an die Postbeamtenversorgungskasse,8865300000.0
846,600268701,60,2,68701,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4301408.25,"Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch österreichischen Vertrages vom 
2. Dezember 1890",4504771.8,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch-  österreichischen Vertrages vom 2. Dezember 1890,4537040.44,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch-  österreichischen Vertrages vom 2. Dezember 1890 ,4500963.21,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4630161.6,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4551599.2,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4615791.09,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4638544.88,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4731222.39,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4740279.38,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4651381.62,Zahlung des der Republik Österreich zustehenden Einnahmeanteils für das Zollanschlussgebiet Kleines Walsertal aufgrund Art. 12 des deutsch- österreichischen Vertrages vom 2. Dezember 1890,4611262.41
847,600269701,60,2,69701,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,59824279.53,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,4098825.15,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,7270046.62,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau ,4826225.79,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,239197.78,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,267171.73,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,338717.31,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,238401.17,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,268778.88,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,259393.56,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,175426.74,Ausgaben im Zusammenhang mit dem Zwischenerwerb von EADS-Anteilen durch die Kreditanstalt für Wiederaufbau,233462.39
848,600288201,60,2,88201,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen nach dem Gesetz über Finanzhilfen des Bundes nach Art. 125c des Grundgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen gem. Art. 9 des Solidarpaktfortführungsgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen gem. Art. 9 des Solidarpaktfortführungsgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen gem. Art. 9 des Solidarpaktfortführungsgesetzes ,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen gem. Art. 9 des Solidarpaktfortführungsgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen gem. Art. 9 des Solidarpaktfortführungsgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen gem. Art. 9 des Solidarpaktfortführungsgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen nach dem Gesetz über Finanzhilfen des Bundes nach Art. 104a Abs. 4 des Grundgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen nach dem Gesetz über Finanzhilfen des Bundes nach Art. 104a Abs. 4 des Grundgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen nach dem Gesetz über Finanzhilfen des Bundes nach Art. 104a Abs. 4 des Grundgesetzes,38345491.11,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen nach dem Gesetz über Finanzhilfen des Bundes nach Art. 104a Abs. 4 des Grundgesetzes,38346000.0,Zuweisungen an Länder für Investitionen im Bereich der Seehäfen nach dem Gesetz über Finanzhilfen des Bundes nach Art. 125c des Grundgesetzes,38346000.0
849,600289301,60,2,89301,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,3884920.94,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,1818216.96,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,713099.72,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen ,3368799.55,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,1176075.39,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,966240.18,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,1430127.71,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,3474466.9,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,2032418.27,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,1801725.84,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,1296817.43,Baumaßnahmen zur Sicherung von privaten Wohnsitzen gefährdeter Personen,879115.2
850,600268722,60,2,68722,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),25368347.1,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),21971197.64,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),22165755.61,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD) ,21478961.28,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),21709211.06,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),22078974.48,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),22509410.97,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),22597799.74,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),22555796.73,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),22037509.55,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),23170491.05,Beitrag zur Organisation für Wirtschaftliche Zusammenarbeit und Entwicklung (OECD),23754906.67
851,600268724,60,2,68724,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds ,1500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,500000.0,Zahlungen an die Europäische Bank für Wiederaufbau und Entwicklung und ihre Sonderfonds,11838470.6
852,600311999,60,3,11999,Vermischte Einnahmen,1502947.36,Vermischte Einnahmen,1249933.04,Vermischte Einnahmen,1202872.77,Vermischte Einnahmen ,1028283.78,Vermischte Einnahmen,626369.71,Vermischte Einnahmen,1121630.6,Vermischte Einnahmen,963951.11,Vermischte Einnahmen,945875.76,Vermischte Einnahmen,1218634.74,Vermischte Einnahmen,1451071.47,Vermischte Einnahmen,726072.82,Vermischte Einnahmen,1231860.95
853,600328101,60,3,28101,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,2999.37,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,27352.03,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,228478.86,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs ,79930.39,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,31597.1,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,27191.66,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,25870.08,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,2572.46,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,265227.21,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,9208.91,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,12720.41,Einnahmen aus Rückforderungen wegen unrechtmäßiger Inanspruchnahme des Transferrubel-Verrechnungsverkehrs,1675.42
854,600363201,60,3,63201,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,104926590.19,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,101172980.12,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,98811723.55,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz ,97695454.96,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,112842429.18,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,111571336.32,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,107367551.41,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,103837850.48,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,101729326.84,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,110441571.37,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,111184778.43,Zahlungen nach dem Strafrechtlichen Rehabilitierungsgesetz,106601872.75
855,600363202,60,3,63202,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz und nach dem Verwaltungsrechtlichen Rehabilitierungsgesetz,1444403.13,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1709472.48,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1783064.18,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz ,1641443.25,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1942594.43,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1973450.98,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1686887.81,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1570631.57,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz,1538407.62,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz und nach dem Verwaltungsrechtlichen Rehabilitierungsgesetz,1287372.96,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz und nach dem Verwaltungsrechtlichen Rehabilitierungsgesetz,1784034.74,Zahlungen nach dem Beruflichen Rehabilitierungsgesetz und nach dem Verwaltungsrechtlichen Rehabilitierungsgesetz,1622640.33
856,600412101,60,4,12101,Abführung der Bundesanstalt für Immobilienaufgaben,2337000000.0,Abführung der Bundesanstalt für Immobilienaufgaben,2560635664.77,Abführung der Bundesanstalt für Immobilienaufgaben,2903779285.0,Abführung der Bundesanstalt für Immobilienaufgaben ,2816630282.0,Abführung der Bundesanstalt für Immobilienaufgaben,2712277126.0,Abführung der Bundesanstalt für Immobilienaufgaben,2265000000.0,Abführung der Bundesanstalt für Immobilienaufgaben,2265000000.0,Abführung der Bundesanstalt für Immobilienaufgaben,2465000000.0,Abführung der Bundesanstalt für Immobilienaufgaben,2355000000.0,Abführung der Bundesanstalt für Immobilienaufgaben,2360000000.0,Abführung der Bundesanstalt für Immobilienaufgaben,2325530234.47,Abführung der Bundesanstalt für Immobilienaufgaben,2342690150.47
857,600416201,60,4,16201,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,31014091.31,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,14952724.67,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,20477385.0,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben ,19686467.11,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,19261566.61,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,18823585.8,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,22753462.45,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,35245370.73,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,34457191.99,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,33641100.29,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,32795992.89,Zinsen aus Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,31920721.69
858,600418201,60,4,18201,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,26962575.41,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,6662994.88,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,11380683.61,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben ,12901545.24,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,13288815.43,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,13689165.98,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,16153490.77,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,22919447.4,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,23669995.87,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,24448457.29,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,25255934.39,Tilgung von Darlehen des Bundes an die Bundesanstalt für Immobilienaufgaben,26093575.34
859,606723221,60,67,23221,Beteiligung der Länder an den Versorgungslasten des Bundes,55736.32,Beteiligung der Länder an den Versorgungslasten des Bundes,425250.72,Beteiligung der Länder an den Versorgungslasten des Bundes,437467.79,Beteiligung der Länder an den Versorgungslasten des Bundes ,270782.8,Beteiligung der Länder an den Versorgungslasten des Bundes,223769.77,Beteiligung der Länder an den Versorgungslasten des Bundes,231231.39,Beteiligung der Länder an den Versorgungslasten des Bundes,207270.84,Beteiligung der Länder an den Versorgungslasten des Bundes,121617.37,Beteiligung der Länder an den Versorgungslasten des Bundes,194914.26,Beteiligung der Länder an den Versorgungslasten des Bundes,106884.37,Beteiligung der Länder an den Versorgungslasten des Bundes,134749.98,Beteiligung der Länder an den Versorgungslasten des Bundes,66933.01
860,606723321,60,67,23321,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,14487.58,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,292408.82,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,239039.79,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes ,199237.75,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,169269.22,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,112167.44,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,85171.03,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,63647.44,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,33750.08,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,27126.4,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,34341.67,Beteiligung der Gemeinden und Gemeindeverbände an den Versorgungslasten des Bundes,22452.38
861,606723721,60,67,23721,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,17058.2,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,24896.99,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,20844.05,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes ,24397.36,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,23495.35,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,17545.28,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,17056.14,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,17440.01,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,16333.71,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,1837.46,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,31222.56,Beteiligung der Zweckverbände an den Versorgungslasten des Bundes,16808.77
